receivedAt,Unnamed: 0_mean,Unnamed: 0_std,dewpoint_mean_mean,dewpoint_mean_std,temperature_mean_mean,temperature_mean_std,humidity_mean_mean,humidity_mean_std,vaporPressureDeficit_mean_mean,vaporPressureDeficit_mean_std,dewpoint_max_mean,dewpoint_max_std,temperature_max_mean,temperature_max_std,humidity_max_mean,humidity_max_std,vaporPressureDeficit_max_mean,vaporPressureDeficit_max_std,dewpoint_min_mean,dewpoint_min_std,temperature_min_mean,temperature_min_std,humidity_min_mean,humidity_min_std,vaporPressureDeficit_min_mean,vaporPressureDeficit_min_std,t_above_threshold_mean,t_above_threshold_std,photosyntheticallyActiveRadiation_mean_mean
2025-03-29 00:00:00+00:00,6506.0,,8.533333333333333,,8.533333333333333,,100.0,,0.0,,8.7,,8.7,,100.0,,0.0,,8.4,,8.4,,100.0,,0.0,,0.0,,0.0
2025-03-29 01:00:00+00:00,6507.0,,8.233333333333333,,8.233333333333333,,100.0,,0.0,,8.4,,8.4,,100.0,,0.0,,8.1,,8.1,,100.0,,0.0,,0.0,,0.0
2025-03-29 02:00:00+00:00,6508.0,,8.6,,8.6,,100.0,,0.0,,8.6,,8.6,,100.0,,0.0,,8.6,,8.6,,100.0,,0.0,,0.0,,0.0
2025-03-29 03:00:00+00:00,6509.0,,8.466666666666667,,8.466666666666667,,100.0,,0.0,,8.6,,8.6,,100.0,,0.0,,8.3,,8.3,,100.0,,0.0,,0.0,,0.0
2025-03-29 04:00:00+00:00,6510.0,,8.0,,8.0,,100.0,,0.0,,8.1,,8.1,,100.0,,0.0,,7.9,,7.9,,100.0,,0.0,,0.0,,0.0
2025-03-29 05:00:00+00:00,6511.0,,8.333333333333334,,8.333333333333334,,100.0,,0.0,,8.8,,8.8,,100.0,,0.0,,8.0,,8.0,,100.0,,0.0,,0.0,,19.23333333333333
2025-03-29 06:00:00+00:00,6512.0,,9.4,,9.4,,100.0,,0.0,,10.4,,10.4,,100.0,,0.0,,8.9,,8.9,,100.0,,0.0,,0.0,,54.633333333333326
2025-03-29 07:00:00+00:00,6513.0,,11.0,,11.866666666666667,,94.63333333333333,,0.0766666666666666,,11.8,,13.0,,95.8,,0.11,,10.5,,11.2,,92.5,,0.06,,0.0,,199.9
2025-03-29 08:00:00+00:00,6514.0,,13.2,,15.9,,84.2,,0.2966666666666667,,14.3,,18.1,,89.9,,0.45,,12.4,,14.0,,78.5,,0.16,,0.0,,379.03333333333336
2025-03-29 09:00:00+00:00,6515.0,,13.366666666666667,,17.099999999999998,,78.76666666666667,,0.4166666666666667,,14.4,,18.9,,83.1,,0.54,,11.6,,15.4,,75.1,,0.33,,0.0,,374.73333333333335
2025-03-29 10:00:00+00:00,6516.0,,13.066666666666668,,16.3,,81.36666666666666,,0.3466666666666667,,13.8,,17.4,,82.6,,0.41,,12.3,,15.3,,79.4,,0.3,,0.0,,336.3
2025-03-29 11:00:00+00:00,6517.0,,12.3,,17.900000000000002,,70.10000000000001,,0.6166666666666666,,13.0,,18.3,,77.2,,0.71,,11.9,,17.1,,66.3,,0.44,,0.0,,376.6
2025-03-29 12:00:00+00:00,6518.0,,11.633333333333333,,18.2,,65.73333333333333,,0.7200000000000001,,12.3,,18.8,,67.2,,0.74,,10.6,,17.6,,63.9,,0.69,,0.0,,325.6333333333333
2025-03-29 13:00:00+00:00,6519.0,,13.066666666666668,,17.166666666666668,,76.89999999999999,,0.4533333333333333,,13.4,,17.5,,77.2,,0.46,,12.8,,16.9,,76.7,,0.45,,0.0,,287.5
2025-03-29 14:00:00+00:00,6520.0,,12.233333333333334,,15.666666666666666,,80.36666666666666,,0.3533333333333333,,12.9,,17.1,,83.6,,0.45,,11.7,,14.5,,76.7,,0.27,,0.0,,204.46666666666667
2025-03-29 15:00:00+00:00,6521.0,,11.533333333333331,,13.8,,86.33333333333333,,0.2166666666666666,,11.6,,14.3,,88.7,,0.28,,11.4,,13.4,,83.1,,0.17,,0.0,,104.96666666666664
2025-03-29 16:00:00+00:00,6522.0,,10.9,,12.7,,89.0,,0.16,,11.1,,13.1,,90.7,,0.18,,10.7,,12.2,,87.8,,0.13,,0.0,,49.13333333333333
2025-03-29 17:00:00+00:00,6523.0,,10.166666666666666,,11.166666666666666,,93.56666666666666,,0.0866666666666666,,10.5,,11.7,,94.6,,0.11,,9.9,,10.7,,92.3,,0.07,,0.0,,10.7
2025-03-29 18:00:00+00:00,6524.0,,9.85,,10.45,,95.95,,0.05,,9.9,,10.6,,96.7,,0.06,,9.8,,10.3,,95.2,,0.04,,0.0,,0.0
2025-03-29 19:00:00+00:00,6525.0,,9.433333333333334,,9.9,,96.83333333333331,,0.04,,9.6,,10.2,,97.8,,0.05,,9.3,,9.6,,96.2,,0.03,,0.0,,0.0
2025-03-29 20:00:00+00:00,6526.0,,8.6,,9.5,,94.06666666666666,,0.07,,8.8,,9.7,,94.5,,0.08,,8.4,,9.4,,93.5,,0.06,,0.0,,0.0
2025-03-29 21:00:00+00:00,6527.0,,8.566666666666666,,9.166666666666666,,96.2,,0.0433333333333333,,8.7,,9.4,,97.0,,0.06,,8.4,,8.9,,95.0,,0.03,,0.0,,0.0
2025-03-29 22:00:00+00:00,6528.0,,8.700000000000001,,9.0,,97.86666666666667,,0.0266666666666666,,8.8,,9.1,,98.2,,0.03,,8.6,,8.9,,97.7,,0.02,,0.0,,0.0
2025-03-29 23:00:00+00:00,6529.0,,8.366666666666667,,8.966666666666667,,96.1,,0.0433333333333333,,8.4,,9.1,,96.7,,0.05,,8.3,,8.9,,95.4,,0.04,,0.0,,0.0
2025-03-30 00:00:00+00:00,6530.0,,8.066666666666668,,8.733333333333333,,95.7,,0.0466666666666666,,8.3,,9.0,,96.3,,0.05,,7.9,,8.6,,95.3,,0.04,,0.0,,0.0
2025-03-30 01:00:00+00:00,6531.0,,7.766666666666667,,8.233333333333333,,96.9,,0.0333333333333333,,7.9,,8.3,,98.1,,0.05,,7.6,,8.2,,95.3,,0.02,,0.0,,0.0
2025-03-30 02:00:00+00:00,6532.0,,7.533333333333334,,8.1,,96.13333333333333,,0.04,,7.6,,8.3,,98.6,,0.06,,7.4,,7.8,,94.6,,0.01,,0.0,,0.0
2025-03-30 03:00:00+00:00,6533.0,,7.1000000000000005,,7.6,,96.73333333333332,,0.0333333333333333,,7.3,,7.8,,97.9,,0.05,,6.7,,7.4,,95.3,,0.02,,0.0,,0.0
2025-03-30 04:00:00+00:00,6534.0,,6.366666666666667,,7.033333333333334,,95.63333333333333,,0.0433333333333333,,6.6,,7.4,,97.2,,0.05,,6.1,,6.8,,94.8,,0.03,,0.0,,0.3
2025-03-30 05:00:00+00:00,6535.0,,5.866666666666667,,6.633333333333333,,94.8,,0.0499999999999999,,6.1,,6.8,,95.9,,0.06,,5.6,,6.4,,93.8,,0.04,,0.0,,32.96666666666667
2025-03-30 06:00:00+00:00,6536.0,,8.066666666666666,,9.7,,89.86666666666667,,0.1333333333333333,,10.2,,13.1,,93.5,,0.26,,6.6,,7.6,,82.9,,0.07,,0.0,,146.5
2025-03-30 07:00:00+00:00,6537.0,,11.033333333333331,,18.4,,62.4,,0.7933333333333333,,11.2,,18.9,,64.7,,0.88,,10.8,,17.9,,59.5,,0.72,,0.0,,337.53333333333336
2025-03-30 08:00:00+00:00,6538.0,,9.633333333333333,,22.433333333333334,,44.36666666666667,,1.5166666666666666,,10.7,,23.0,,48.2,,1.7,,8.5,,22.1,,39.6,,1.39,,0.0,,488.6
2025-03-30 09:00:00+00:00,6539.0,,9.9,,26.0,,36.266666666666666,,2.143333333333333,,11.3,,27.0,,37.5,,2.23,,8.7,,25.2,,33.8,,2.0,,0.0,,819.7333333333332
2025-03-30 10:00:00+00:00,6540.0,,12.7,,28.366666666666664,,38.23333333333333,,2.38,,15.3,,29.3,,42.5,,2.54,,9.8,,27.9,,32.3,,2.26,,3.366666666666664,,939.3333333333334
2025-03-30 11:00:00+00:00,6541.0,,11.766666666666666,,27.433333333333334,,37.833333333333336,,2.273333333333333,,13.6,,28.2,,40.6,,2.35,,9.6,,26.9,,33.8,,2.2,,2.4333333333333336,,816.0666666666666
2025-03-30 12:00:00+00:00,6542.0,,10.666666666666666,,28.066666666666663,,33.800000000000004,,2.5166666666666666,,11.3,,28.8,,33.9,,2.63,,9.5,,26.8,,33.7,,2.33,,3.0666666666666664,,799.5666666666666
2025-03-30 13:00:00+00:00,6543.0,,9.766666666666666,,27.066666666666663,,33.800000000000004,,2.37,,10.0,,27.6,,35.1,,2.47,,9.6,,26.4,,33.1,,2.23,,2.0666666666666664,,826.6999999999999
2025-03-30 14:00:00+00:00,6544.0,,10.8,,27.23333333333333,,35.9,,2.3233333333333333,,11.1,,28.3,,37.6,,2.55,,10.5,,26.1,,33.7,,2.11,,2.2333333333333343,,577.4
2025-03-30 15:00:00+00:00,6545.0,,10.4,,22.96666666666667,,45.2,,1.5599999999999998,,11.2,,25.6,,48.3,,1.95,,9.2,,20.5,,40.6,,1.25,,0.0,,340.6
2025-03-30 16:00:00+00:00,6546.0,,10.666666666666666,,19.166666666666668,,58.23333333333333,,0.9433333333333334,,11.2,,20.7,,65.2,,1.2,,10.1,,17.3,,50.8,,0.69,,0.0,,200.2
2025-03-30 17:00:00+00:00,6547.0,,10.0,,14.833333333333334,,72.96666666666665,,0.4566666666666666,,10.6,,15.5,,74.3,,0.48,,9.7,,14.2,,71.8,,0.42,,0.0,,31.766666666666666
2025-03-30 18:00:00+00:00,6548.0,,9.366666666666667,,12.566666666666668,,81.06666666666666,,0.2766666666666666,,9.4,,12.9,,82.8,,0.31,,9.3,,12.3,,79.1,,0.25,,0.0,,0.0
2025-03-30 19:00:00+00:00,6549.0,,8.433333333333332,,10.933333333333332,,84.7,,0.1999999999999999,,8.7,,11.4,,85.8,,0.22,,8.2,,10.7,,83.8,,0.18,,0.0,,0.0
2025-03-30 20:00:00+00:00,6550.0,,7.3,,8.733333333333333,,90.76666666666668,,0.1033333333333333,,7.5,,9.1,,91.5,,0.12,,7.1,,8.5,,89.7,,0.09,,0.0,,0.0
2025-03-30 21:00:00+00:00,6551.0,,6.966666666666666,,7.966666666666666,,93.26666666666668,,0.07,,7.2,,8.2,,94.0,,0.08,,6.8,,7.7,,92.6,,0.06,,0.0,,0.0
2025-03-30 22:00:00+00:00,6552.0,,6.266666666666667,,7.166666666666667,,94.16666666666669,,0.06,,6.4,,7.3,,94.4,,0.06,,6.1,,7.0,,94.0,,0.06,,0.0,,0.0
2025-03-30 23:00:00+00:00,6553.0,,6.5,,7.599999999999999,,92.8,,0.0766666666666666,,6.8,,8.2,,94.0,,0.1,,6.3,,7.2,,91.1,,0.06,,0.0,,0.0
2025-03-31 00:00:00+00:00,6554.0,,5.866666666666667,,6.866666666666667,,93.53333333333336,,0.0666666666666666,,6.1,,7.2,,94.2,,0.07,,5.7,,6.7,,93.1,,0.06,,0.0,,0.0
2025-03-31 01:00:00+00:00,6555.0,,4.533333333333334,,6.666666666666667,,86.46666666666665,,0.1333333333333333,,5.4,,7.0,,89.8,,0.15,,3.7,,6.2,,84.4,,0.1,,0.0,,0.0
2025-03-31 02:00:00+00:00,6556.0,,3.4,,7.099999999999999,,77.63333333333334,,0.2266666666666666,,3.7,,7.1,,79.3,,0.24,,3.2,,7.1,,76.7,,0.21,,0.0,,0.0
2025-03-31 03:00:00+00:00,6557.0,,2.333333333333333,,5.966666666666666,,77.76666666666667,,0.2133333333333333,,2.6,,7.2,,81.6,,0.29,,2.0,,4.9,,71.8,,0.16,,0.0,,0.0
2025-03-31 04:00:00+00:00,6558.0,,1.8666666666666665,,5.133333333333334,,79.73333333333333,,0.1766666666666666,,2.5,,5.4,,81.9,,0.21,,1.5,,4.6,,76.1,,0.16,,0.0,,0.3
2025-03-31 05:00:00+00:00,6559.0,,1.7666666666666666,,4.633333333333334,,82.13333333333333,,0.1533333333333333,,1.9,,6.0,,87.2,,0.23,,1.7,,3.7,,75.1,,0.1,,0.0,,28.366666666666664
2025-03-31 06:00:00+00:00,6560.0,,3.766666666666667,,9.766666666666666,,67.33333333333333,,0.43,,4.7,,13.2,,79.3,,0.66,,2.1,,5.4,,56.8,,0.19,,0.0,,198.36666666666665
2025-03-31 07:00:00+00:00,6561.0,,7.533333333333334,,20.9,,42.4,,1.4466666666666663,,8.5,,23.6,,46.0,,1.8,,6.4,,18.3,,38.1,,1.14,,0.0,,455.0
2025-03-31 08:00:00+00:00,6562.0,,4.7,,20.73333333333333,,35.2,,1.5833333333333333,,6.1,,21.2,,38.4,,1.66,,3.4,,20.1,,33.3,,1.52,,0.0,,711.6666666666666
2025-03-31 09:00:00+00:00,6563.0,,3.966666666666667,,20.4,,34.06666666666667,,1.5933333333333335,,6.3,,22.0,,36.2,,1.79,,1.3,,17.3,,31.7,,1.3,,0.0,,598.4666666666667
2025-03-31 10:00:00+00:00,6564.0,,4.733333333333333,,20.23333333333333,,36.3,,1.5233333333333334,,7.6,,23.3,,38.9,,1.82,,1.9,,18.3,,33.5,,1.35,,0.0,,807.7666666666668
2025-03-31 11:00:00+00:00,6565.0,,5.033333333333333,,20.53333333333333,,36.53333333333333,,1.53,,8.5,,21.7,,42.8,,1.65,,3.3,,19.3,,32.1,,1.46,,0.0,,590.8333333333334
2025-03-31 12:00:00+00:00,6566.0,,5.166666666666667,,22.366666666666664,,33.13333333333333,,1.8266666666666669,,6.6,,23.9,,38.3,,2.19,,3.4,,20.2,,26.3,,1.46,,0.0,,678.1333333333333
2025-03-31 13:00:00+00:00,6567.0,,6.233333333333333,,23.066666666666663,,34.266666666666666,,1.9,,6.6,,26.8,,38.7,,2.56,,5.7,,20.3,,27.3,,1.46,,0.0,,562.7333333333333
2025-03-31 14:00:00+00:00,6568.0,,7.766666666666667,,26.46666666666667,,30.633333333333336,,2.4,,8.6,,26.8,,32.2,,2.54,,6.7,,26.1,,27.9,,2.31,,1.4666666666666686,,653.0666666666667
2025-03-31 15:00:00+00:00,6569.0,,4.433333333333334,,19.633333333333333,,37.2,,1.5166666666666666,,7.4,,25.4,,42.6,,2.21,,1.7,,14.3,,31.8,,0.94,,0.0,,439.76666666666665
2025-03-31 16:00:00+00:00,6570.0,,1.0,,13.633333333333333,,42.333333333333336,,0.9033333333333332,,2.4,,15.4,,42.8,,1.02,,0.0,,12.5,,41.7,,0.83,,0.0,,94.63333333333333
2025-03-31 17:00:00+00:00,6571.0,,-1.2333333333333334,,11.033333333333331,,42.833333333333336,,0.7533333333333333,,-0.4,,11.5,,44.2,,0.78,,-1.8,,10.4,,41.4,,0.72,,0.0,,29.0
2025-03-31 18:00:00+00:00,6572.0,,-3.1333333333333333,,11.433333333333332,,36.26666666666667,,0.86,,-2.5,,11.5,,38.1,,0.88,,-3.5,,11.4,,35.2,,0.83,,0.0,,0.0
2025-03-31 19:00:00+00:00,6573.0,,-3.2,,11.2,,36.7,,0.8433333333333334,,-2.9,,11.4,,38.4,,0.87,,-3.6,,10.8,,35.2,,0.8,,0.0,,0.0
2025-03-31 20:00:00+00:00,6574.0,,-2.833333333333333,,9.066666666666666,,43.56666666666666,,0.6566666666666667,,-2.7,,10.1,,48.4,,0.75,,-3.1,,7.6,,39.7,,0.54,,0.0,,0.0
2025-03-31 21:00:00+00:00,6575.0,,-3.0,,6.9,,49.7,,0.5,,-2.4,,7.6,,52.8,,0.57,,-3.6,,6.5,,45.3,,0.46,,0.0,,0.0
2025-03-31 22:00:00+00:00,6576.0,,-2.8666666666666667,,6.3,,52.56666666666666,,0.4533333333333333,,-2.3,,7.2,,56.2,,0.53,,-3.4,,5.8,,47.4,,0.41,,0.0,,0.0
2025-03-31 23:00:00+00:00,6577.0,,-2.6,,5.966666666666666,,54.5,,0.4233333333333333,,-2.5,,6.3,,56.7,,0.44,,-2.7,,5.4,,53.3,,0.39,,0.0,,0.0
2025-04-01 00:00:00+00:00,6578.0,,-2.466666666666667,,5.7,,56.1,,0.4033333333333333,,-2.1,,6.0,,58.3,,0.42,,-2.8,,5.5,,54.7,,0.38,,0.0,,0.0
2025-04-01 01:00:00+00:00,6579.0,,-2.3000000000000003,,4.533333333333333,,61.53333333333334,,0.33,,-2.0,,5.2,,67.9,,0.37,,-2.6,,3.4,,58.1,,0.25,,0.0,,0.0
2025-04-01 02:00:00+00:00,6580.0,,-2.2666666666666666,,4.0,,64.10000000000001,,0.2933333333333333,,-2.2,,4.5,,66.0,,0.32,,-2.3,,3.6,,61.8,,0.27,,0.0,,0.0
2025-04-01 03:00:00+00:00,6581.0,,-2.0,,4.1000000000000005,,64.83333333333333,,0.2866666666666667,,-1.8,,4.3,,67.2,,0.3,,-2.1,,3.8,,63.5,,0.26,,0.0,,0.0
2025-04-01 04:00:00+00:00,6582.0,,-2.0333333333333337,,3.8,,66.2,,0.2733333333333334,,-1.8,,4.5,,68.1,,0.3,,-2.2,,3.2,,64.2,,0.25,,0.0,,0.3
2025-04-01 05:00:00+00:00,6583.0,,-1.4,,2.6666666666666665,,74.96666666666667,,0.1833333333333333,,-1.0,,3.3,,80.0,,0.22,,-1.7,,2.1,,71.2,,0.14,,0.0,,29.0
2025-04-01 06:00:00+00:00,6584.0,,1.0666666666666669,,7.466666666666666,,64.5,,0.3866666666666667,,3.2,,10.8,,73.2,,0.52,,-1.4,,3.0,,59.6,,0.2,,0.0,,199.9
2025-04-01 07:00:00+00:00,6585.0,,2.2333333333333334,,16.76666666666667,,37.86666666666667,,1.1933333333333334,,2.6,,18.1,,39.7,,1.34,,1.9,,15.6,,35.7,,1.07,,0.0,,430.9333333333334
2025-04-01 08:00:00+00:00,6586.0,,3.1333333333333333,,18.73333333333333,,35.7,,1.4,,3.8,,21.0,,37.9,,1.68,,2.5,,17.0,,32.4,,1.2,,0.0,,531.6333333333333
2025-04-01 09:00:00+00:00,6587.0,,1.5333333333333332,,17.466666666666665,,34.43333333333333,,1.3099999999999998,,2.1,,18.4,,34.8,,1.4,,0.5,,16.2,,33.9,,1.2,,0.0,,561.8666666666667
2025-04-01 10:00:00+00:00,6588.0,,0.7333333333333334,,15.533333333333331,,36.8,,1.1133333333333335,,1.0,,15.7,,37.2,,1.12,,0.2,,15.2,,36.2,,1.1,,0.0,,375.9666666666667
2025-04-01 11:00:00+00:00,6589.0,,2.3000000000000003,,16.333333333333332,,39.2,,1.1333333333333335,,3.1,,17.4,,42.1,,1.29,,1.7,,15.5,,34.9,,1.05,,0.0,,476.7
2025-04-01 12:00:00+00:00,6590.0,,5.166666666666667,,17.3,,45.1,,1.09,,6.3,,18.7,,49.5,,1.23,,3.4,,16.2,,42.7,,0.98,,0.0,,465.6666666666667
2025-04-01 13:00:00+00:00,6591.0,,10.866666666666667,,12.466666666666669,,90.2,,0.1433333333333333,,11.6,,12.8,,96.5,,0.26,,9.5,,12.1,,82.0,,0.05,,0.0,,386.0333333333333
2025-04-01 14:00:00+00:00,6592.0,,12.433333333333332,,14.0,,90.46666666666664,,0.15,,13.2,,14.8,,90.8,,0.16,,11.9,,13.5,,90.2,,0.14,,0.0,,359.5
2025-04-01 15:00:00+00:00,6593.0,,12.8,,14.2,,91.43333333333334,,0.1366666666666667,,13.4,,15.0,,92.2,,0.16,,12.3,,13.6,,90.4,,0.12,,0.0,,252.7
2025-04-01 16:00:00+00:00,6594.0,,9.866666666666664,,13.833333333333334,,77.16666666666667,,0.3566666666666667,,12.7,,15.4,,84.0,,0.41,,7.8,,12.4,,73.6,,0.28,,0.0,,147.1
2025-04-01 17:00:00+00:00,6595.0,,4.766666666666667,,10.733333333333334,,66.83333333333333,,0.4266666666666667,,6.3,,11.4,,70.9,,0.46,,3.3,,10.1,,63.0,,0.39,,0.0,,25.9
2025-04-01 18:00:00+00:00,6596.0,,3.333333333333333,,8.133333333333333,,71.86666666666666,,0.3033333333333333,,3.5,,8.4,,73.3,,0.32,,3.2,,7.8,,70.8,,0.28,,0.0,,0.0
2025-04-01 19:00:00+00:00,6597.0,,3.6,,7.766666666666667,,75.2,,0.2633333333333333,,4.1,,8.7,,79.7,,0.33,,3.1,,7.2,,70.5,,0.21,,0.0,,0.0
2025-04-01 20:00:00+00:00,6598.0,,4.133333333333333,,8.0,,76.89999999999999,,0.2466666666666666,,4.3,,8.3,,79.5,,0.27,,4.0,,7.4,,74.9,,0.21,,0.0,,0.0
2025-04-01 21:00:00+00:00,6599.0,,3.8,,7.1000000000000005,,79.93333333333334,,0.1999999999999999,,4.8,,7.3,,84.4,,0.23,,2.9,,6.8,,76.5,,0.16,,0.0,,0.0
2025-04-01 22:00:00+00:00,6600.0,,4.466666666666667,,7.2,,83.16666666666667,,0.17,,5.0,,7.4,,86.8,,0.21,,4.0,,7.1,,79.3,,0.13,,0.0,,0.0
2025-04-01 23:00:00+00:00,6601.0,,4.8,,7.099999999999999,,85.39999999999999,,0.15,,5.0,,7.1,,86.6,,0.17,,4.4,,7.1,,83.1,,0.14,,0.0,,0.0
2025-04-02 00:00:00+00:00,6602.0,,5.066666666666666,,7.133333333333333,,86.8,,0.1333333333333333,,5.2,,7.2,,88.3,,0.15,,4.8,,7.0,,84.9,,0.12,,0.0,,0.0
2025-04-02 01:00:00+00:00,6603.0,,5.466666666666666,,6.833333333333333,,91.16666666666669,,0.0866666666666666,,5.6,,6.9,,92.6,,0.1,,5.3,,6.7,,89.9,,0.07,,0.0,,0.0
2025-04-02 02:00:00+00:00,6604.0,,5.9,,6.666666666666667,,94.76666666666668,,0.0533333333333333,,6.0,,6.8,,95.7,,0.06,,5.8,,6.5,,94.2,,0.04,,0.0,,0.0
2025-04-02 03:00:00+00:00,6605.0,,5.900000000000001,,6.433333333333334,,96.63333333333333,,0.0333333333333333,,5.9,,6.5,,96.9,,0.04,,5.9,,6.4,,96.1,,0.03,,0.0,,0.0
2025-04-02 04:00:00+00:00,6606.0,,5.966666666666666,,6.3,,97.76666666666668,,0.0233333333333333,,6.0,,6.4,,98.0,,0.03,,5.9,,6.2,,97.3,,0.02,,0.0,,0.0
2025-04-02 05:00:00+00:00,6607.0,,6.033333333333334,,6.466666666666666,,97.03333333333336,,0.0266666666666666,,6.3,,6.7,,97.9,,0.04,,5.9,,6.2,,95.7,,0.02,,0.0,,13.4
2025-04-02 06:00:00+00:00,6608.0,,8.366666666666667,,10.233333333333333,,88.83333333333333,,0.16,,9.9,,13.9,,96.4,,0.36,,7.1,,7.6,,77.1,,0.04,,0.0,,183.7
2025-04-02 07:00:00+00:00,6609.0,,9.4,,14.933333333333335,,70.03333333333333,,0.53,,9.6,,17.6,,76.2,,0.81,,9.3,,13.4,,59.6,,0.37,,0.0,,357.6666666666667
2025-04-02 08:00:00+00:00,6610.0,,11.533333333333331,,21.399999999999995,,53.56666666666666,,1.1866666666666668,,12.8,,22.4,,55.9,,1.27,,10.5,,20.4,,50.1,,1.06,,0.0,,699.4666666666667
2025-04-02 09:00:00+00:00,6611.0,,12.233333333333334,,25.6,,43.5,,1.856666666666667,,13.4,,25.9,,46.8,,1.99,,11.4,,25.3,,40.4,,1.75,,0.0,,873.0666666666666
2025-04-02 10:00:00+00:00,6612.0,,10.833333333333334,,24.23333333333333,,42.96666666666667,,1.7299999999999998,,11.1,,25.0,,44.4,,1.89,,10.6,,23.7,,40.3,,1.64,,0.0,,968.6333333333332
2025-04-02 11:00:00+00:00,6613.0,,10.166666666666666,,24.03333333333333,,41.6,,1.7533333333333332,,11.5,,25.0,,42.9,,1.92,,8.8,,22.1,,39.3,,1.53,,0.0,,1042.1666666666667
2025-04-02 12:00:00+00:00,6614.0,,11.366666666666667,,25.633333333333336,,41.16666666666666,,1.96,,11.8,,28.1,,46.2,,2.42,,10.9,,23.7,,36.4,,1.58,,0.0,,625.0
2025-04-02 13:00:00+00:00,6615.0,,10.233333333333334,,22.6,,46.5,,1.5466666666666669,,11.3,,27.8,,55.2,,2.39,,8.5,,19.8,,35.9,,1.06,,0.0,,589.2666666666667
2025-04-02 14:00:00+00:00,6616.0,,11.0,,23.73333333333333,,45.46666666666667,,1.6733333333333336,,11.9,,28.1,,53.4,,2.41,,10.0,,19.8,,36.6,,1.08,,0.0,,637.8000000000001
2025-04-02 15:00:00+00:00,6617.0,,10.866666666666667,,22.633333333333336,,47.66666666666666,,1.4533333333333334,,11.7,,25.0,,51.3,,1.79,,9.5,,20.9,,43.6,,1.28,,0.0,,395.8333333333333
2025-04-02 16:00:00+00:00,6618.0,,9.3,,17.966666666666665,,57.26666666666667,,0.8833333333333333,,10.1,,18.7,,63.2,,1.06,,8.3,,17.2,,50.9,,0.72,,0.0,,184.3
2025-04-02 17:00:00+00:00,6619.0,,7.3,,13.7,,65.73333333333333,,0.5433333333333333,,7.7,,15.4,,72.4,,0.69,,6.9,,11.8,,60.3,,0.38,,0.0,,32.96666666666666
2025-04-02 18:00:00+00:00,6620.0,,6.766666666666667,,11.033333333333331,,75.23333333333333,,0.3266666666666666,,6.8,,12.1,,79.5,,0.42,,6.7,,10.1,,70.1,,0.25,,0.0,,0.0
2025-04-02 19:00:00+00:00,6621.0,,6.366666666666667,,8.966666666666667,,84.03333333333333,,0.1866666666666666,,6.7,,9.9,,87.9,,0.27,,6.2,,8.4,,78.1,,0.14,,0.0,,0.0
2025-04-02 20:00:00+00:00,6622.0,,6.2,,8.200000000000001,,87.3,,0.14,,6.5,,8.5,,88.4,,0.17,,6.0,,7.8,,85.1,,0.12,,0.0,,0.0
2025-04-02 21:00:00+00:00,6623.0,,6.766666666666667,,8.5,,88.96666666666665,,0.1233333333333333,,6.9,,8.6,,89.4,,0.13,,6.6,,8.4,,88.5,,0.12,,0.0,,0.0
2025-04-02 22:00:00+00:00,6624.0,,6.166666666666667,,7.399999999999999,,91.96666666666664,,0.0866666666666666,,6.6,,8.0,,94.0,,0.1,,5.7,,6.6,,90.8,,0.06,,0.0,,0.0
2025-04-02 23:00:00+00:00,6625.0,,6.1000000000000005,,7.1000000000000005,,93.2,,0.07,,6.3,,7.2,,94.4,,0.08,,6.0,,7.0,,91.9,,0.06,,0.0,,0.0
2025-04-03 00:00:00+00:00,6626.0,,6.1000000000000005,,7.1000000000000005,,93.3,,0.0666666666666666,,6.2,,7.4,,95.7,,0.09,,6.0,,6.8,,91.5,,0.04,,0.0,,0.0
2025-04-03 01:00:00+00:00,6627.0,,5.933333333333334,,6.766666666666667,,94.6,,0.0533333333333333,,6.1,,7.4,,96.9,,0.09,,5.8,,6.3,,91.4,,0.03,,0.0,,0.0
2025-04-03 02:00:00+00:00,6628.0,,5.0,,5.633333333333333,,95.90000000000002,,0.04,,5.3,,6.1,,96.9,,0.05,,4.5,,5.0,,94.9,,0.03,,0.0,,0.0
2025-04-03 03:00:00+00:00,6629.0,,4.1000000000000005,,4.466666666666666,,97.5,,0.0233333333333333,,4.3,,4.7,,97.9,,0.03,,3.8,,4.1,,96.9,,0.02,,0.0,,0.0
2025-04-03 04:00:00+00:00,6630.0,,3.533333333333333,,3.6666666666666665,,99.23333333333332,,0.0066666666666666,,4.2,,4.3,,99.5,,0.01,,2.9,,3.1,,98.9,,0.0,,0.0,,0.9
2025-04-03 05:00:00+00:00,6631.0,,4.933333333333334,,5.3,,97.5,,0.0233333333333333,,5.7,,6.4,,100.0,,0.04,,4.4,,4.4,,95.5,,0.0,,0.0,,45.46666666666666
2025-04-03 06:00:00+00:00,6632.0,,6.766666666666667,,8.1,,91.26666666666668,,0.0933333333333333,,7.9,,9.5,,92.6,,0.12,,5.7,,6.8,,89.7,,0.07,,0.0,,127.56666666666668
2025-04-03 07:00:00+00:00,6633.0,,9.6,,15.033333333333331,,71.2,,0.5433333333333333,,10.7,,19.7,,80.7,,1.01,,8.9,,12.2,,56.2,,0.27,,0.0,,351.90000000000003
